date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Nuclear,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2024-01-23T21:00:00,2024-01-23T21:00:00,5.109,196.737,4.436,2.196,3.823,9.859,0,2.363,0.354,0,20.835,65.831,14250.724,5.807,38.488,51.6,20.835,71.2362808,28.7637192
2024-01-23T22:00:00,2024-01-23T22:00:00,5.098,193.582,4.39,2.204,3.564,9.259,0,2.46,0.191,0,19.865,64.322,13821.09,5.257,38.972,51.531,19.864,72.17732334,27.82267666
2024-01-23T23:00:00,2024-01-23T23:00:00,5.095,186.872,4.317,2.226,3.525,8.895,0,2.338,0.054,0,19.128,62.476,13429.628,5.158,40.258,52.737,19.129,73.38240614,26.61759386
2024-01-24T00:00:00,2024-01-24T00:00:00,5.098,179.375,3.744,2.227,3.52,8.318,0,2.371,0.015,0,17.968,59.878,12718.977,5.362,40.253,52.94,17.968,74.66012298,25.33987702
2024-01-24T01:00:00,2024-01-24T01:00:00,5.085,177.542,3.592,2.234,3.527,8.249,0,2.323,0.023,0,17.713,58.343,12552.377,4.744,40.924,52.987,17.714,74.94519172,25.05480828
2024-01-24T02:00:00,2024-01-24T02:00:00,5.047,184.436,3.576,2.235,3.803,8.142,0,2.311,0.006,0,17.838,57.666,12795.475,4.454,39.803,51.539,17.838,74.28830881,25.71169119
2024-01-24T03:00:00,2024-01-24T03:00:00,5.005,188.723,3.579,2.215,3.919,8.141,0,2.309,0,0,17.948,57.658,12918.283,4.593,38.69,50.503,17.948,73.77978408,26.22021592
2024-01-24T04:00:00,2024-01-24T04:00:00,4.95,192.887,3.611,2.205,4.06,8.215,0,2.308,0.001,0,18.195,58.514,13122.859,4.762,37.922,49.839,18.195,73.25601905,26.74398095
2024-01-24T05:00:00,2024-01-24T05:00:00,4.9,189.61,3.808,2.215,4.045,8.638,0,2.308,0.008,0,18.807,60.858,13433.665,4.558,40.368,52.041,18.807,73.45443767,26.54556233
2024-01-24T06:00:00,2024-01-24T06:00:00,4.885,193.162,4.23,2.231,4.222,9.878,0,2.357,0.366,0,21.052,65.612,14513.491,3.92,43.048,54.084,21.053,71.98051559,28.01948441
2024-01-24T07:00:00,2024-01-24T07:00:00,4.9,202.272,4.49,2.189,4.451,11.147,0,2.606,1.279,0.007,23.973,70.223,15756.069,3.822,43.004,53.922,23.973,69.22395532,30.77604468
2024-01-24T08:00:00,2024-01-24T08:00:00,4.949,202.102,4.868,2.171,4.296,11.183,0,2.636,1.632,0.409,24.615,73.206,15971.945,3.912,42.974,54.415,24.615,68.8535999,31.1464001
2024-01-24T09:00:00,2024-01-24T09:00:00,4.971,199.975,4.842,2.213,4.237,11.096,0,2.786,2.29,2.51,25.25,72.72,16009.758,3.073,42.041,54.808,25.251,68.45951111,31.54048889
2024-01-24T10:00:00,2024-01-24T10:00:00,5,189.701,4.751,2.178,4.12,10.923,0,2.565,1.39,5.47,23.748,74.252,15454.059,2.881,42.188,57.717,23.749,70.84796111,29.15203889
2024-01-24T11:00:00,2024-01-24T11:00:00,5.022,178.921,4.797,2.167,4.011,10.495,0,2.298,0.269,8.582,21.871,76.275,14852.155,3.195,42.173,61.139,21.87,73.65345926,26.34654074
2024-01-24T12:00:00,2024-01-24T12:00:00,5.018,180.205,4.633,2.222,4.256,10.404,0,2.426,0.192,9.43,21.913,74.776,15147.653,3.108,42.367,62.145,21.911,73.93285429,26.06714571
2024-01-24T13:00:00,2024-01-24T13:00:00,5.066,182.823,4.432,2.197,4.281,10.437,0,2.586,0.099,8.666,21.836,73.92,15237.413,3.223,42.358,61.51,21.835,73.80166777,26.19833223
2024-01-24T14:00:00,2024-01-24T14:00:00,5.122,186.438,4.498,2.224,4.28,10.265,0,2.656,0.014,6.705,21.714,73.3,15309.507,3.739,42.612,60.402,21.713,73.55781526,26.44218474
2024-01-24T15:00:00,2024-01-24T15:00:00,5.162,195.313,4.594,2.251,4.286,10.363,0,2.847,0.135,3.373,22.225,71.385,15644.829,4.342,42.75,57.878,22.225,72.25447237,27.74552763
2024-01-24T16:00:00,2024-01-24T16:00:00,5.197,198.371,4.728,2.223,4.21,10.417,0,2.656,0.78,0.605,22.791,70.416,15502.089,4.453,42.878,55.356,22.791,70.83573266,29.16426734
2024-01-24T17:00:00,2024-01-24T17:00:00,5.18,207.115,5.385,2.249,4.401,10.923,0,2.557,1.817,0.002,25.082,72.432,16338.146,4.159,42.213,53.803,25.083,68.20348351,31.79651649
2024-01-24T18:00:00,2024-01-24T18:00:00,5.177,219.27,5.572,2.269,5.228,11.142,0,2.456,2.449,0,26.847,71.237,17341.901,3.532,41.264,52.242,26.847,66.05469787,33.94530213
2024-01-24T19:00:00,2024-01-24T19:00:00,5.145,227.945,5.682,2.306,5.52,11.188,0,2.653,1.761,0,26.804,70.473,18005.545,3.61,41.126,52.187,26.804,66.06702029,33.93297971
2024-01-24T20:00:00,2024-01-24T20:00:00,5.116,223.752,5.571,2.276,4.59,11.013,0,2.816,0.891,0,24.881,67.022,17031.099,3.54,40.303,51.235,24.881,67.31173472,32.68826528
2024-01-24T21:00:00,2024-01-24T21:00:00,5.117,221.408,5.197,2.322,4.204,10.898,0,2.917,0.298,0,23.515,64.109,16378.214,3.422,39.597,50.458,23.514,68.21229654,31.78770346
2024-01-24T22:00:00,2024-01-24T22:00:00,5.123,214.719,4.723,2.362,3.849,10.386,0,2.875,0.091,0,21.924,62.42,15352.8,4.005,38.088,49.578,21.924,69.33792062,30.66207938
2024-01-24T23:00:00,2024-01-24T23:00:00,5.134,216.501,4.676,2.363,4.097,9.821,0,2.75,0.035,0,21.379,60.139,15207.315,3.917,37.447,48.861,21.379,69.56292711,30.43707289
2024-01-25T00:00:00,2024-01-25T00:00:00,5.135,216.747,4.745,2.393,4.191,9.727,0,2.538,0.016,0,21.217,60.636,15080.286,4.094,36.736,48.358,21.217,69.50485088,30.49514912
2024-01-25T01:00:00,2024-01-25T01:00:00,5.118,219.701,4.806,2.459,4.167,9.841,0,2.492,0.004,0,21.309,57.807,15091.292,3.784,36.02,47.381,21.31,68.977013,31.022987
2024-01-25T02:00:00,2024-01-25T02:00:00,5.063,221.574,4.645,2.499,4.13,9.936,0,2.496,0,0,21.207,56.811,14956.787,3.691,35.043,46.296,21.207,68.58361851,31.41638149
2024-01-25T03:00:00,2024-01-25T03:00:00,5.007,222.677,4.479,2.548,4.127,10.125,0,2.488,0.002,0,21.221,56.839,14874.145,3.515,34.507,45.577,21.221,68.23108476,31.76891524
2024-01-25T04:00:00,2024-01-25T04:00:00,4.95,224.784,4.394,2.617,4.238,10.097,0,2.488,0.045,0,21.263,57.879,14911.629,3.628,33.88,45.075,21.262,67.94850536,32.05149464
2024-01-25T05:00:00,2024-01-25T05:00:00,4.899,241.401,4.44,2.666,5.045,10.901,0,2.511,0.075,0,22.973,60.124,16149.498,3.628,32.734,43.927,22.972,65.66166908,34.33833092
2024-01-25T06:00:00,2024-01-25T06:00:00,4.891,271.774,5.026,2.716,6.332,12.548,0,2.621,0.291,0,26.817,65.008,18779.716,3.455,31.221,42.283,26.818,61.19014197,38.80985803
2024-01-25T07:00:00,2024-01-25T07:00:00,4.908,304.32,5.964,2.737,7.64,13.984,0,2.658,0.556,0.009,30.802,69.115,21565.612,3.121,29.287,40.062,30.802,56.53364191,43.46635809
2024-01-25T08:00:00,2024-01-25T08:00:00,4.962,317.933,6.243,2.74,8.16,15.168,0,2.803,1.177,1,33.551,70.671,22976.039,2.933,27.08,38.715,33.551,53.57291119,46.42708881
2024-01-25T09:00:00,2024-01-25T09:00:00,4.964,301.979,6.02,2.68,7.593,14.651,0,2.631,0.22,5.632,31.115,72.743,21764.516,2.697,24.984,40.957,31.115,56.82789433,43.17210567
2024-01-25T10:00:00,2024-01-25T10:00:00,4.987,281.529,5.927,2.691,7.133,14.183,0,2.443,0.095,10.849,29.782,73.863,20730.053,2.495,22.83,43.852,29.781,59.55481917,40.44518083
2024-01-25T11:00:00,2024-01-25T11:00:00,5.025,274.989,5.762,2.765,6.601,13.496,0,2.62,0.134,13.173,28.613,73.011,20016.908,2.42,20.797,44.18,28.613,60.69264902,39.30735098
2024-01-25T12:00:00,2024-01-25T12:00:00,5.057,280.956,5.517,2.753,6.879,13.407,0,2.635,0.275,13.95,28.713,72.51,20116.672,2.196,18.932,42.888,28.713,59.89860477,40.10139523
2024-01-25T13:00:00,2024-01-25T13:00:00,5.084,292.074,5.196,2.78,6.965,12.978,0,2.744,0.088,12.807,27.971,72.866,19906.638,2.139,17.375,40.185,27.971,58.96032631,41.03967369
2024-01-25T14:00:00,2024-01-25T14:00:00,5.124,323.865,5.537,2.704,7.443,13.875,0,2.801,0.465,9.408,30.121,69.69,21099.038,1.9,15.89,35.026,30.121,53.76456322,46.23543678
2024-01-25T15:00:00,2024-01-25T15:00:00,5.166,366.766,5.735,2.652,7.952,14.379,0,2.999,1.278,4.534,32.343,68.591,22262.38,1.981,14.023,28.356,32.343,46.71576138,53.28423862
2024-01-25T16:00:00,2024-01-25T16:00:00,5.192,392.638,5.643,2.652,7.905,14.482,0,3.085,2.106,0.73,33.222,66.648,22288.441,2.191,12.778,23.543,33.221,41.47523078,58.52476922
2024-01-25T17:00:00,2024-01-25T17:00:00,5.184,397.484,5.472,2.651,8.342,14.683,0,3.18,3.189,0.001,34.866,67.996,22786.981,2.414,12.212,22.462,34.866,39.18155177,60.81844823
2024-01-25T18:00:00,2024-01-25T18:00:00,5.166,397.808,4.843,2.646,8.979,14.724,0,3.271,3.425,0,35.242,67.334,23064.731,3.104,11.822,22.738,35.242,39.21697137,60.78302863
2024-01-25T19:00:00,2024-01-25T19:00:00,5.155,398.69,4.448,2.65,8.95,14.584,0,3.263,2.742,0,33.987,66.652,22636.376,3.451,11.534,22.79,33.987,40.1394931,59.8605069
2024-01-25T20:00:00,2024-01-25T20:00:00,5.143,396.856,3.991,2.648,8.981,14.051,0,3.183,2.217,0,32.423,63.617,21987.831,3.842,11.348,22.981,32.423,41.47895459,58.52104541
2024-01-25T21:00:00,2024-01-25T21:00:00,5.139,401.275,3.714,2.652,9.037,13.469,0,3.119,1.434,0,30.774,61.992,21517.621,4.368,10.69,22.849,30.773,42.61124165,57.38875835
2024-01-25T22:00:00,2024-01-25T22:00:00,5.143,409.243,3.86,2.658,8.763,12.551,0,3.106,0.633,0,28.914,59.725,20985.073,4.406,10.156,22.363,28.913,43.61299633,56.38700367
2024-01-25T23:00:00,2024-01-25T23:00:00,5.13,402.464,3.874,2.649,8.116,11.784,0,2.955,0.388,0,27.116,57.602,19834.808,4.665,9.723,22.167,27.117,44.97808619,55.02191381
2024-01-26T00:00:00,2024-01-26T00:00:00,5.129,381.931,3.632,2.664,6.765,10.421,0,2.959,0.308,0,24.086,55.594,17647.918,4.474,9.855,22.122,24.085,47.87586296,52.12413704
2024-01-26T01:00:00,2024-01-26T01:00:00,5.117,368.876,3.102,2.689,6.872,10.178,0,2.849,0.171,0,23.171,53.968,17084.584,4.998,10.34,23.144,23.172,49.96977286,50.03022714
2024-01-26T02:00:00,2024-01-26T02:00:00,5.083,357.627,2.845,2.651,6.684,9.989,0,2.986,0.155,0,22.661,53.843,16747.597,5.431,11.004,24.169,22.659,51.61228325,48.38771675
2024-01-26T03:00:00,2024-01-26T03:00:00,5.006,348.046,2.847,2.651,6.965,10.101,0,2.84,0.024,0,22.777,56.211,16915.873,5.395,12.773,25.825,22.777,53.13567343,46.86432657
2024-01-26T04:00:00,2024-01-26T04:00:00,4.905,333.681,2.939,2.635,6.811,10.167,0,2.774,0.01,0,22.701,57.203,16777.818,5.355,14.685,27.58,22.701,54.85173326,45.14826674
2024-01-26T05:00:00,2024-01-26T05:00:00,4.871,318.417,2.93,2.625,6.998,10.537,0,2.711,0.016,0,23.193,59.543,17035.584,5.455,17.357,30.308,23.192,56.65046729,43.34953271
2024-01-26T06:00:00,2024-01-26T06:00:00,4.873,303.921,3.107,2.648,7.489,11.225,0,2.667,0.27,0,24.758,64.002,17918.998,5.543,21.137,34.201,24.758,58.00810733,41.99189267
2024-01-26T07:00:00,2024-01-26T07:00:00,4.937,292.907,3.78,2.657,7.78,11.603,0,2.573,1.194,0.011,26.93,67.916,18833.955,5.288,24.478,37.371,26.93,58.1188473,41.8811527
2024-01-26T08:00:00,2024-01-26T08:00:00,4.983,275.809,4.473,2.66,7.636,11.827,0,2.557,1.689,0.537,28.183,69.734,19327.543,4.865,28.846,41.891,28.182,59.78194169,40.21805831
2024-01-26T09:00:00,2024-01-26T09:00:00,4.997,257.915,5.097,2.668,6.882,11.429,0,2.564,1.198,2.388,27.171,70.181,18902.551,4.655,31.411,46.119,27.17,62.92758804,37.07241196
2024-01-26T10:00:00,2024-01-26T10:00:00,5.008,246.417,5.447,2.673,6.544,11.373,0,2.565,0.748,4.112,26.677,71.745,18807.043,4.56,33.293,49.646,26.677,65.04723347,34.95276653
2024-01-26T11:00:00,2024-01-26T11:00:00,4.923,224.823,4.962,2.651,5.609,10.711,0,2.602,0.371,5.103,24.254,73.504,17187.598,4.568,34.95,52.195,24.255,68.27338129,31.72661871
2024-01-26T12:00:00,2024-01-26T12:00:00,4.931,216.301,4.891,2.71,4.993,10.385,0,2.749,0.091,4.955,23.11,73.927,16517.127,4.054,36.603,53.253,23.109,69.7375658,30.2624342
2024-01-26T13:00:00,2024-01-26T13:00:00,5.001,213.489,4.965,2.687,4.674,10.43,0,2.923,0.042,4.359,23.033,72.794,16457.507,3.576,38.432,54.055,23.034,70.12025062,29.87974938
2024-01-26T14:00:00,2024-01-26T14:00:00,5.155,211.453,5.02,2.7,4.766,10.565,0,2.753,0.033,3.361,23.137,72.992,16452.674,3.628,39.828,54.672,23.137,70.2643653,29.7356347
2024-01-26T15:00:00,2024-01-26T15:00:00,5.214,217.503,5.176,2.711,4.771,10.957,0,2.921,0.027,2.147,23.853,71.626,16935.745,3.652,40.287,54.011,23.852,69.36670819,30.63329181
2024-01-26T16:00:00,2024-01-26T16:00:00,5.25,221.717,5.399,2.713,4.905,10.763,0,2.76,0.144,0.522,23.971,71.015,17008.411,3.748,40.508,52.741,23.971,68.75195537,31.24804463
2024-01-26T17:00:00,2024-01-26T17:00:00,5.243,233.56,5.991,2.741,5.67,11.28,0,2.595,0.444,0.003,25.98,72.418,18325.107,4.279,40.213,52.479,25.98,66.887164,33.112836
2024-01-26T18:00:00,2024-01-26T18:00:00,5.22,249.481,6.387,2.743,6.198,11.404,0,2.622,1.016,0,27.628,70.889,19281.113,4.289,37.405,49.657,27.627,64.25262668,35.74737332
2024-01-26T19:00:00,2024-01-26T19:00:00,5.194,263.027,6.777,2.736,6.465,11.525,0,2.626,0.808,0,28.202,69.525,19946.765,4.171,35.532,47.633,28.201,62.81219506,37.18780494
2024-01-26T20:00:00,2024-01-26T20:00:00,5.164,269.596,6.601,2.736,6.391,11.238,0,2.619,0.338,0,27.187,66.58,19598.751,3.949,33.66,45.509,27.187,62.60179377,37.39820623
2024-01-26T21:00:00,2024-01-26T21:00:00,5.16,277.128,6.518,2.768,6.326,11.047,0,2.642,0.265,0,26.798,63.233,19390.028,4.132,31.109,43.169,26.798,61.69908671,38.30091329
2024-01-26T22:00:00,2024-01-26T22:00:00,5.161,277.598,6.301,2.799,5.845,10.626,0,2.643,0.143,0,25.558,61.676,18528.123,4.182,29.044,41.186,25.558,61.70741939,38.29258061
2024-01-26T23:00:00,2024-01-26T23:00:00,5.165,275.562,6.121,2.779,5.393,10.07,0,2.654,0.025,0,24.264,59.546,17696.62,4.067,27.945,39.956,24.263,62.2183466,37.7816534
2024-01-27T00:00:00,2024-01-27T00:00:00,5.139,269.463,5.509,2.729,4.977,9.84,0,2.695,0.069,0,23.091,56.606,16760.34,4.193,27.047,39.108,23.09,62.87661983,37.12338017
2024-01-27T01:00:00,2024-01-27T01:00:00,5.119,265.34,5.252,2.727,4.866,9.492,0,2.652,0.041,0,22.303,56.341,16212.675,4.387,26.565,38.798,22.303,63.49814242,36.50185758
2024-01-27T02:00:00,2024-01-27T02:00:00,5.095,262.829,4.999,2.761,4.776,9.305,0,2.666,0.005,0,21.752,55.591,15842.931,4.556,26.115,38.527,21.751,63.91552474,36.08447526
2024-01-27T03:00:00,2024-01-27T03:00:00,5.032,260.379,4.498,2.746,4.616,9.321,0,2.661,0.022,0,21.117,53.921,15247.827,4.298,25.367,37.443,21.118,63.93845734,36.06154266
2024-01-27T04:00:00,2024-01-27T04:00:00,4.99,265.039,4.301,2.779,4.679,9.436,0,2.664,0.069,0,21.15,53.335,15197.823,4.494,23.929,36.192,21.149,63.11714131,36.88285869
2024-01-27T05:00:00,2024-01-27T05:00:00,4.938,275.538,4.222,2.794,4.972,9.845,0,2.764,0.054,0,21.857,53.31,15718.57,4.773,22.684,35.189,21.857,61.68530659,38.31469341
2024-01-27T06:00:00,2024-01-27T06:00:00,4.938,286.619,4.417,2.731,5.456,9.842,0,2.662,0.003,0,22.38,54.073,16282.469,5.012,21.749,34.43,22.38,60.6055272,39.3944728
2024-01-27T07:00:00,2024-01-27T07:00:00,4.95,301.316,4.294,2.697,6.267,9.891,0,2.686,0.088,0.012,23.226,55.341,17095.336,5.053,20.798,33.51,23.226,59.06302876,40.93697124
2024-01-27T08:00:00,2024-01-27T08:00:00,4.87,298.592,4.164,2.683,6.835,10.025,0,2.684,0.395,2.179,24.104,58.326,17655.927,5.172,20.123,35.027,24.103,59.2372738,40.7627262
2024-01-27T09:00:00,2024-01-27T09:00:00,4.896,263.99,3.774,2.724,6.188,10.173,0,2.767,0.178,10.065,23.08,62.342,16794.904,5.079,17.776,40.54,23.08,63.72209997,36.27790003
2024-01-27T10:00:00,2024-01-27T10:00:00,4.904,223.202,3.665,2.78,4.896,9.808,0,2.629,0.167,18.336,21.166,64.934,15018.781,4.72,15.383,46.123,21.165,68.5456545,31.4543455
2024-01-27T11:00:00,2024-01-27T11:00:00,4.909,203.419,3.373,2.785,4.655,9.575,0,2.642,0.132,24.019,20.378,65.482,14440.331,4.899,13.998,50.61,20.377,71.29474411,28.70525589
2024-01-27T12:00:00,2024-01-27T12:00:00,4.929,194.841,2.927,2.713,4.631,9.471,0,2.693,0.02,26.345,19.744,66.544,14059.092,4.844,13.582,52.413,19.742,72.63945673,27.36054327
2024-01-27T13:00:00,2024-01-27T13:00:00,5.052,199.178,2.639,2.761,4.664,9.406,0,2.693,0.008,24.938,19.411,64.455,13826.851,4.736,12.522,50.009,19.41,72.03935522,27.96064478
2024-01-27T14:00:00,2024-01-27T14:00:00,5.123,231.475,2.588,2.762,5.242,9.734,0,3.091,0.139,19.798,20.794,60.64,15000.084,4.425,11.9,44.008,20.794,67.91148421,32.08851579
2024-01-27T15:00:00,2024-01-27T15:00:00,5.165,294.588,2.413,2.787,7.034,10.332,0,3.101,0.768,11.234,23.648,58.168,17013.994,4.65,10.27,34.106,23.648,59.05391834,40.94608166
2024-01-27T16:00:00,2024-01-27T16:00:00,5.191,371.21,2.628,2.736,8.518,11.242,0,3.288,2.009,2.423,27.684,55.972,19356.513,4.736,9.374,24.46,27.685,46.90766133,53.09233867
2024-01-27T17:00:00,2024-01-27T17:00:00,5.075,387.421,2.839,2.7,8.808,11.808,0,3.313,2.63,0.009,29.397,60.113,20087.897,4.571,10.097,22.452,29.398,43.30183221,56.69816779
2024-01-27T18:00:00,2024-01-27T18:00:00,5.062,372.602,2.801,2.645,8.808,11.978,0,3.31,2.945,0,29.842,60.931,20116.687,4.729,11.712,24.148,29.842,44.72680126,55.27319874
2024-01-27T19:00:00,2024-01-27T19:00:00,5.174,363.668,2.758,2.687,8.602,11.923,0,3.312,2.172,0,28.768,59.593,19840.208,4.925,13.002,25.788,28.767,47.2697278,52.7302722
2024-01-27T20:00:00,2024-01-27T20:00:00,5.177,356.113,2.737,2.713,8.27,11.82,0,3.277,2.317,0,28.42,56.083,19382.979,4.83,13.289,26.009,28.421,47.78431012,52.21568988
2024-01-27T21:00:00,2024-01-27T21:00:00,5.168,357.045,2.613,2.753,8.052,11.275,0,3.23,1.752,0,26.923,54.328,18784.516,4.803,12.964,25.688,26.922,48.82721916,51.17278084
2024-01-27T22:00:00,2024-01-27T22:00:00,5.158,346.451,2.486,2.69,7.199,10.94,0,3.226,1.149,0,25,54.617,17630.172,5.129,12.911,25.888,25,50.87250432,49.12749568
2024-01-27T23:00:00,2024-01-27T23:00:00,5.15,337.402,2.214,2.582,6.385,10.629,0,3.056,0.561,0,22.846,52.43,16206.725,5.108,12.349,25.189,22.845,52.43993838,47.56006162
2024-01-28T00:00:00,2024-01-28T00:00:00,5.134,338.191,2.314,2.6,5.427,10.317,0,3.022,0.011,0,21.091,50.418,15072.659,4.575,11.167,23.476,21.091,52.67574663,47.32425337
2024-01-28T01:00:00,2024-01-28T01:00:00,5.095,337.358,2.175,2.562,5.101,9.934,0,2.856,0.087,0,20.153,49.208,14265.232,4.252,10.223,22.132,20.153,52.34007331,47.65992669
2024-01-28T02:00:00,2024-01-28T02:00:00,5.068,337.056,2.219,2.523,4.996,9.652,0,2.693,0.029,0,19.589,49.096,13890.047,4.531,9.499,21.621,19.589,52.46542101,47.53457899
2024-01-28T03:00:00,2024-01-28T03:00:00,5.017,346.314,2.238,2.508,5.074,9.84,0,2.85,0.03,0,20.031,49.9,14245.04,4.483,9.094,21.102,20.032,51.30062722,48.69937278
2024-01-28T04:00:00,2024-01-28T04:00:00,4.971,343.853,2.228,2.502,4.996,9.59,0,2.698,0.009,0,19.521,48.944,13880.775,4.178,9.197,20.848,19.521,51.6435879,48.3564121
2024-01-28T05:00:00,2024-01-28T05:00:00,4.931,342.165,2.291,2.547,4.872,9.785,0,2.796,0.023,0,19.767,48.76,13987.505,4.121,9.514,21.113,19.767,51.6462818,48.3537182
2024-01-28T06:00:00,2024-01-28T06:00:00,4.92,332.55,2.381,2.547,4.783,9.695,0,2.63,0.04,0,19.529,48.275,13743.097,3.809,10.522,21.798,19.529,52.7451787,47.2548213
2024-01-28T07:00:00,2024-01-28T07:00:00,4.946,320.38,2.403,2.557,4.87,9.775,0,2.622,0.504,0.014,20.173,48.95,13876.317,3.594,12.026,23.137,20.174,53.42060908,46.57939092
2024-01-28T08:00:00,2024-01-28T08:00:00,4.998,287.328,2.313,2.573,4.631,9.796,0,2.655,0.367,2.692,19.761,52.643,13604.568,3.663,13.661,27.587,19.762,58.2631101,41.7368899
2024-01-28T09:00:00,2024-01-28T09:00:00,5.034,239.481,2.318,2.609,4.475,9.712,0,2.655,0.11,11.829,19.27,58.368,13410.498,3.635,13.621,36.728,19.27,65.58805672,34.41194328
2024-01-28T10:00:00,2024-01-28T10:00:00,5.057,205.357,2.282,2.598,4.418,9.294,0,2.652,0.026,21.637,18.673,59.778,13156.461,3.484,12.618,45.394,18.672,70.85505572,29.14494428
2024-01-28T11:00:00,2024-01-28T11:00:00,5.086,190.933,2.282,2.593,4.401,8.827,0,2.652,0.036,27.868,18.199,62.513,12960.734,3.583,10.553,49.683,18.198,73.1913201,26.8086799
2024-01-28T12:00:00,2024-01-28T12:00:00,5.104,191.721,2.29,2.546,4.411,8.623,0,2.657,0.001,29.718,17.983,63.948,12909.372,3.708,8.274,49.35,17.982,73.29353056,26.70646944
2024-01-28T13:00:00,2024-01-28T13:00:00,5.116,200.952,2.201,2.539,4.391,8.583,0,2.663,0.004,27.538,17.84,61.626,12800.609,3.832,6.835,45.86,17.842,71.99146024,28.00853976
2024-01-28T14:00:00,2024-01-28T14:00:00,5.136,220.96,2.207,2.61,4.443,9.277,0,2.661,0.098,21.683,18.686,57.976,13121.979,4.057,7.214,40.7,18.686,68.53467147,31.46532853
2024-01-28T15:00:00,2024-01-28T15:00:00,5.156,265.427,2.549,2.597,4.929,10.01,0,2.835,0.265,12.556,20.588,57.825,14415.975,4.538,8.877,33.724,20.588,62.09309177,37.90690823
2024-01-28T16:00:00,2024-01-28T16:00:00,5.207,327.897,3.022,2.498,7.089,10.657,0,2.99,0.588,2.86,24.346,56.555,17554.669,5.224,13.403,29.192,24.346,54.52575741,45.47424259
2024-01-28T17:00:00,2024-01-28T17:00:00,5.236,317.76,3.387,2.489,7.764,10.967,0,3.113,1.538,0.016,26.769,59.667,18852.158,5.449,19.369,32.559,26.769,54.8796521,45.1203479
2024-01-28T18:00:00,2024-01-28T18:00:00,5.241,290.701,3.338,2.495,7.134,11.218,0,3.165,1.214,0,26.07,60.849,18289.716,5.52,23.59,36.846,26.069,58.56473019,41.43526981
2024-01-28T19:00:00,2024-01-28T19:00:00,5.231,272.738,3.318,2.441,6.201,11.332,0,3.119,0.479,0,24.449,60.73,17260.238,5.629,25.535,38.836,24.449,61.36683258,38.63316742
2024-01-28T20:00:00,2024-01-28T20:00:00,5.229,264.438,3.595,2.417,5.432,11.399,0,2.941,0.178,0,23.546,59.234,16483.937,5.315,25.828,38.789,23.545,62.22767671,37.77232329
2024-01-28T21:00:00,2024-01-28T21:00:00,5.219,257.498,3.938,2.411,4.743,11.172,0,2.773,0.047,0,22.673,58.414,15748.383,5.339,25.518,38.487,22.673,62.92838457,37.07161543
2024-01-28T22:00:00,2024-01-28T22:00:00,5.21,256.107,3.954,2.388,4.797,10.902,0,2.644,0.28,0,22.577,57.859,15566.506,5.412,25.194,38.204,22.577,62.85516856,37.14483144
2024-01-28T23:00:00,2024-01-28T23:00:00,5.185,258.068,3.891,2.35,4.908,10.62,0,2.638,0.109,0,22.165,56.423,15516.4,5.369,25.056,37.96,22.166,63.13408509,36.86591491
2024-01-29T00:00:00,2024-01-29T00:00:00,5.158,256.842,3.9,2.382,4.995,10.087,0,2.56,0.043,0,21.585,54.821,15328.542,5.608,24.947,38.095,21.585,63.83210456,36.16789544
2024-01-29T01:00:00,2024-01-29T01:00:00,5.135,260.345,3.675,2.37,5.034,10.076,0,2.635,0.007,0,21.427,53.465,15275.679,5.217,24.526,37.248,21.427,63.48189178,36.51810822
2024-01-29T02:00:00,2024-01-29T02:00:00,5.092,270.057,3.593,2.346,5.162,10.096,0,2.717,0,0,21.567,52.981,15458.812,4.676,23.561,35.675,21.568,62.32203064,37.67796936
2024-01-29T03:00:00,2024-01-29T03:00:00,5.04,274.826,3.51,2.334,5.211,9.949,0,2.575,0.027,0,21.272,51.92,15220.928,4.187,22.551,34.112,21.272,61.59179546,38.40820454
2024-01-29T04:00:00,2024-01-29T04:00:00,4.993,294.791,3.617,2.35,5.692,10.189,0,2.709,0.075,0,22.282,51.318,16075.656,4.019,20.888,32.25,22.282,59.13958776,40.86041224
2024-01-29T05:00:00,2024-01-29T05:00:00,4.96,331.858,4.003,2.336,7.622,11.124,0,2.893,0.099,0,25.74,55.995,19045.285,3.956,20.398,31.65,25.741,55.14801972,44.85198028
2024-01-29T06:00:00,2024-01-29T06:00:00,4.933,363.735,4.834,2.412,9.668,12.638,0,3.054,0.431,0,30.624,63.026,22690.61,3.77,20.644,31.759,30.625,50.90888689,49.09111311
2024-01-29T07:00:00,2024-01-29T07:00:00,4.961,373.643,5.416,2.477,10.264,13.45,0,3.254,1.124,0.018,33.508,67.625,24356.539,3.54,20.683,31.679,33.508,48.59711292,51.40288708
2024-01-29T08:00:00,2024-01-29T08:00:00,4.999,364.515,5.945,2.442,10.148,13.7,0,3.391,2.026,2.825,35.211,69.862,24936.122,3.066,19.866,33.198,35.21,48.52941176,51.47058824
2024-01-29T09:00:00,2024-01-29T09:00:00,5,343.294,5.82,2.477,10.111,13.533,0,3.399,0.682,11.484,33.544,71.485,24736.618,2.549,17.002,38.512,33.545,53.44657702,46.55342298
